dataset,relative_path,absolute_path,size_bytes,extension,mime_type,sha256,archive_contents,parse_info,issues
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Data Use Agreement New York City.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Data Use Agreement New York City.txt,23456,.txt,text/plain,3d830d33723fdde4bfb52cf398295b597b9e5b61814641b9d93b6996a846dc00,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Data_Use_and_Non_Disclosure_Data_Disclosed_to_MDCH_Trauma_Registry_Final_465518_7.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Data_Use_and_Non_Disclosure_Data_Disclosed_to_MDCH_Trauma_Registry_Final_465518_7.txt,4457,.txt,text/plain,de4392dfcd5415a9cec4de1669d68072efa291ca1d324fea1d2e65a5cac99d21,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/DBT%20Mutual%20NDA.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/DBT%20Mutual%20NDA.txt,7553,.txt,text/plain,c96bfb12addbdb0952834346d4efe6fa1afff775f5246b8819d30e4d46a23169,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/dhs-nda.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/dhs-nda.txt,12938,.txt,text/plain,e357bc04d41e4165e97d7579f04446517ad74675de15204d6988751560e6dd25,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/DoiT-ICN-NonDisclosure-Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/DoiT-ICN-NonDisclosure-Agreement.txt,4036,.txt,text/plain,e063b664ecf05d00ee38a68e5c29959049d2e4456f188e5c8075b3d54a06457a,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/EFCAConfidentialityAgreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/EFCAConfidentialityAgreement.txt,6770,.txt,text/plain,bb61871a9162d3dd50d148b378286a79d3dece7463a899bc705fbcd28f0cfc0e,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/eHandshake_Non_Disclosure_Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/eHandshake_Non_Disclosure_Agreement.txt,6953,.txt,text/plain,55a10eb6836aa786d23a0f8e818febb2b6cbbfe17c90bb181bc5b5251e83f944,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/epsteen_nda.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/epsteen_nda.txt,6516,.txt,text/plain,09364a4fdc1e1088018d35d1e3f80ed03016d852ff76bfb3f027ee27611b1c07,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Eskom%20Template%20Confidentiality%20and%20Non-disclosure%20Agreement%20Rev%204%20Effective%20August%202017_11.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Eskom%20Template%20Confidentiality%20and%20Non-disclosure%20Agreement%20Rev%204%20Effective%20August%202017_11.txt,19039,.txt,text/plain,8dc0a9679b4184b334e6b0dad03d5a65a1f987a23515570067327befd16838ae,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/eulerhermes-nda.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/eulerhermes-nda.txt,6138,.txt,text/plain,90536a2f55a6750f9ccfe59a7c35ae62b10ae37a638a0a063cea25e7a702832c,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Evelozcity%20OESA%20NDA.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Evelozcity%20OESA%20NDA.txt,7884,.txt,text/plain,342cbc0e10cdda7227ef401765cc90656b24cf3637a01bcaf1121938a5458acd,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/ExcelerateStandardNDAFormat.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/ExcelerateStandardNDAFormat.txt,10723,.txt,text/plain,48730c8d5d8e8a3c67cf301b8da0a8cfc26652834cc3d8091c8f95e7b87000be,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/FNHA-2019RFP-02-NDA-form.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/FNHA-2019RFP-02-NDA-form.txt,5237,.txt,text/plain,14806d16eaf7837a82cd975ef5f442a84552bb341255aa4f983d2bfa9d2380a5,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Focus-Group-APIC-Seattle-Confidentiality-Agreement-031115.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Focus-Group-APIC-Seattle-Confidentiality-Agreement-031115.txt,2925,.txt,text/plain,d5017321972e0e683aa327e986cb708d14ea1e3e7f203561b3800924872db168,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Geheimhaltungsvereinbarung_Abschlussarbeiten_HFU_englisch.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Geheimhaltungsvereinbarung_Abschlussarbeiten_HFU_englisch.txt,5297,.txt,text/plain,0f91b1dfdd771f4f5c1eab5fe5cb1ad4eeb41f14d324aa6e6213bc2a2b09787d,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/GreenStorm%20NDCSC.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/GreenStorm%20NDCSC.txt,10987,.txt,text/plain,b4d8826bb1fd902812d67ae8f1effd3276fe6a54eee264a96d23bd9c9c08019d,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Grindrod%20SA%20Confidentiality%20and%20Non-Disclosure%20Undertaking.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Grindrod%20SA%20Confidentiality%20and%20Non-Disclosure%20Undertaking.txt,5549,.txt,text/plain,b9b7a580c0b5acfddc732d5cf745f4f4eae81eaa74f2dc5f784cddd68cfcdddf,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/helpjuice_production%2Fuploads%2Fupload%2Fimage%2F2329%2Fdirect%2F1526996160411-FullStory+Mutual+Non-Disclosure+Agreement+2018.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/helpjuice_production%2Fuploads%2Fupload%2Fimage%2F2329%2Fdirect%2F1526996160411-FullStory+Mutual+Non-Disclosure+Agreement+2018.txt,10208,.txt,text/plain,5d32262c5895bf15aa80b1a3a9c513291c16e7970d5cbaca6c672fa5cd51501e,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/HNBA-2017-18-Confidentiality-Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/HNBA-2017-18-Confidentiality-Agreement.txt,9839,.txt,text/plain,2a748cb1888853a0f5bf6dccc7f8b2e0c2fc0ec303e3349ae24af04181485c58,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/IBC-PMS-NDA-agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/IBC-PMS-NDA-agreement.txt,19847,.txt,text/plain,3c55c524fdb02d8a9a40d321c7f139d35bcc02ce4f4ac78b8dcd24965ebdc5b2,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/IGC-Non-Disclosure-Agreement-LSE-Sample.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/IGC-Non-Disclosure-Agreement-LSE-Sample.txt,17113,.txt,text/plain,209e9849fee114a9608d2b3804608ae25f514508875c66adf981daba2259e438,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Inaturals_NDA.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Inaturals_NDA.txt,5229,.txt,text/plain,0c0d79650b7e0090a7a06bfd607372c3182bee308827cae8cb31b8b16bba6413,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/INFOMAGNET%20NDA.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/INFOMAGNET%20NDA.txt,8293,.txt,text/plain,2dce30f2633692f12a986e8961ff4d60831333f2347d618bdaa79a21f01fbcbd,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/ingram-non-disclosure.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/ingram-non-disclosure.txt,4612,.txt,text/plain,6b6eac7fa9ef979aa571a6c4ac1f81fdb0c7b5269ea7dd999203d4898449145a,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/IPTK-CO-MutualNon-DisclosureAgreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/IPTK-CO-MutualNon-DisclosureAgreement.txt,13619,.txt,text/plain,5c11c09af1308351085efdd5fb47029440881010622ed3bb08198954181b7ed7,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/JB-Machine-LLC-NDA-1.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/JB-Machine-LLC-NDA-1.txt,17362,.txt,text/plain,59d697feb007ed957899126dbb1ae16ff58548a47f5c07cb8ca0add194fd8a05,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/JBF_NDA_rev-2017033-1.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/JBF_NDA_rev-2017033-1.txt,10718,.txt,text/plain,12e0522f592a38c1eedd837d0e633fc5068b196bc3a013ae233c3e802242327d,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Kenway-NDA-Form-Blank.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Kenway-NDA-Form-Blank.txt,19083,.txt,text/plain,3dff6905cdc6ba5263a025b509f5c989ad4a3108a3ca726c753f1f9bf8072fb6,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Kerber_Non_Disclosure_Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Kerber_Non_Disclosure_Agreement.txt,4862,.txt,text/plain,98573c2897fbc94b79bcc0078d39a35aee35cf3594d639c0c7cc27dca89c5f2e,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/khronos-mutual-nda.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/khronos-mutual-nda.txt,7263,.txt,text/plain,7cccfcb1ca7831333830d685e4d558e7258524341436b609692e28f06ba33a8f,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/LiiON%20NDA%202-27-2015%20v1.0.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/LiiON%20NDA%202-27-2015%20v1.0.txt,12290,.txt,text/plain,e138d11288291cdf8abdfcaa2bf4f98fd280c4ddc72c4a5cedd17f43c4abf3a2,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/lti-two-way-cda-template.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/lti-two-way-cda-template.txt,8971,.txt,text/plain,a8a6f1f7fe67a90ce8853c79f1b618e114ce281d86a1e19848d17104513a2d42,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/mcgill_mitacs_terms-january2013.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/mcgill_mitacs_terms-january2013.txt,24388,.txt,text/plain,ccf049c89e2971d30ffb235b79fa5e0c97a006ce598ceda3962f6254d7c99ed2,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Model%20NDA%20(recommended%20by%20SWA).txt,11287,.txt,text/plain,501af7c9de42ad420858d2b8d0e7259180e66ac971c3ff1e30ef3e120ead5dc4,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Mutual-Non-Disclosure-Agreement-Inventor-Product-Development-Experts-Inc..txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/Mutual-Non-Disclosure-Agreement-Inventor-Product-Development-Experts-Inc..txt,8752,.txt,text/plain,3c1ab3de6177de462f47495c0bf6e2f815c88088f41bccc698b92e00c35b3492,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/MutualNDA_The_Knights_of_Unity.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/MutualNDA_The_Knights_of_Unity.txt,12651,.txt,text/plain,cccc7f2602cf62c8fce6a69d54273c1e124f9704fc1294a6c2204f64cc2b5893,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NCDG_Non-disclosure-agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NCDG_Non-disclosure-agreement.txt,13499,.txt,text/plain,73639a97589705c797234f822b23a60f4c998bb2d8b5f886cfa8c3e02d401f54,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NDA-Artop-Inno-2017.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NDA-Artop-Inno-2017.txt,7325,.txt,text/plain,4a5f15b8bdf2e7094faef40bc657ab397f76b54230e29276e3fa7ecad322e3df,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NDA-Dollar-General-Portfolio.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NDA-Dollar-General-Portfolio.txt,8422,.txt,text/plain,debad79b13e97c77359f2b3564f2adba2770f1ca0dba0b9a3f35114f53ab1316,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/nda-employee-template.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/nda-employee-template.txt,11539,.txt,text/plain,f6efd7c2a57b240a2e2c824f636724ecfe444b77df0ce335821b6e3efec46fb4,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NDA-Fintricity-Blank.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NDA-Fintricity-Blank.txt,11753,.txt,text/plain,99b51f33866f322013342219e7998f471cf0807e5e4e5c389f0dcffa81a53cd3,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NDA-for-Gar-Kenyon-Suppliers.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NDA-for-Gar-Kenyon-Suppliers.txt,5273,.txt,text/plain,286a8b688a3868f535833f3ce1a14c233d0301567c6bb336f91fe1379e5363c6,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NDA-M5-Systems.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NDA-M5-Systems.txt,6366,.txt,text/plain,17fb4e224310e05ff5b8c7be519c9aa5a0ce93c2192cc9a595db3f1c21ae1309,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NDA-ONSemi_IndustryAnalystConf-2011.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NDA-ONSemi_IndustryAnalystConf-2011.txt,9381,.txt,text/plain,bfa84996e7570279c786f660911d0756f8710f7a2dd517a27e6a8f1401c81599,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NDA-ROI-Corporation.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/contractnli/NDA-ROI-Corporation.txt,4836,.txt,text/plain,17305b33b9f0b8883e8a39f71e7a7bdb5932f681367cfd8cf2b98ca213eea9c1,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
